internalCode	providerCode	name	provider	neto	iva	netoIva	minimumTotal	sellPrice	stock	minimumStock
11374	 1J0-129-620	FILTRO AIRE C-37153 VOLKSWAGEN BORA  20 98/  NEW  BEETLE 1820 99/  GOLF 16/18/20 98/		1.700	323	2.023	3.972	4.500		
11070	23300-87729	FILTRO BENCINA DAIHATSU GIRO G102 93-95 HYUNDAI ELANTRA 1,6-1,8 92-5	ALSACIA	3.170	602	3.772	7.407	8.000		
10469	O072303	FILTRO BENCINA SUBARU	REP AUSTRAL	592	112	704	1.383	2.000		
10470	O072309	FILTRO BENCINA TIPO MAN	REP AUSTRAL	300	57	357	701	1.200		
10471	O072310	FILTRO BENCINA TOYOTA V 8MM	REP AUSTRAL	643	122	765	1.502	2.500		
10472	O072307	FILTRO BENCINA UNIV T/METALICA	REP AUSTRAL	379	72	451	886	1.200		
11311	GF-61MM	FILTRO BENCINA UNIVERSAL CON ACCESORIOS GRANDE	MERCOCHILE	495	94	589	1.157	1.200		
11530	16400-V2700KR	FILTRO BENCINA UNIVERSAL METALICO RECTO	MERCOCHILE	1.420	270	1.690	3.318	4.500		
10473	O10010637	FILTRO BENCINA WK 29/31 TY TERCEL	BENLUB	840	160	1.000	1.963	2.500		
10474	O10010796	FILTRO BENCINA WK 56 TOYOTA	BENLUB	1.555	295	1.850	3.633	4.000		
10475	O10010797	FILTRO BENCINA WK 66 TOYOTA	BENLUB	1.555	295	1.850	3.633	4.000		
11347	WK512	FILTRO BENCINA WK512 CHEVROLET CORSA-AVEO / DAEWOO LANOS-NUBIRA-MATIZ 	BENLUB	2.437	463	2.900	5.694	5.900		
11680	25121074	FILTRO BENCINA WK512 CHEVROLET CORSA-AVEO / DAEWOO LANOS-NUBIRA-MATIZ (WK55/3)	ALSACIA	810	154	964	1.893	3.500		
11016	16400-72L00	FILTRO BENCINA WK56 NISSAN V16 98-10 GA15DNE-D21 2WD 93-06 Z24 SENTRA	ALSACIA	864	164	1.028	2.019	4.500		
11712	O60821155	FILTRO BENCINA WK56 NISSAN V16 98-10 GA15DNE-D21 2WD 93-06 Z24 SENTRA	ALSACIA	748	142	890	1.748	4.500		
11363	25055129	FILTRO BENCINA WK612/2 DAEWOO RACER-POINTER-ESPERO-HEAVEN-NEXIA		1.200	228	1.428	2.804	2.900		
11189		FILTRO BENCINA WK613	BENLUB	2.521	479	3.000	5.890	6.000		
11071	31911-29000	FILTRO BENCINA WK614/10 HYUNDAI ELANTRA 96-99 1,6 1,8 DOHC	ALSACIA	2.840	540	3.380	6.636	7.000		
11072	31910-23000	FILTRO BENCINA WK615/1 HYUNDAI EXCEL 90-94 1,5 H100 BENCINERA	ALSACIA	2.810	534	3.344	6.566	7.000		
11027	16400-V2700KR	FILTRO BENCINA WK66 NISSAN 720 87- V16 93-97 E16E GA16DE LUV 93-98 	ALSACIA	880	167	1.047	2.056	4.500		
11073	31911-25000 TW	FILTRO BENCINA WK66/5 HYUNDAI ACCENT PRIME 1,3-1,5 00-05	ALSACIA	2.690	511	3.201	6.285	7.000		
11643	19BG66/5	FILTRO BENCINA WK66/5 HYUNDAI ACCENT PRIME 1,3-1,5 00-05	EMASA	1.157	220	1.377	2.703	4.500		
11074	31911-25000	FILTRO BENCINA WK66/5HYUNDAI ACCENT PRIME 1,5 99-05	ALSACIA	2.410	458	2.868	5.631	6.000		
10476	93177787	FILTRO DE ACEITE (ELEMENTO) HU713/1X CHEV COMBO 1,3 03	ALSACIA	2.390	454	2.844	5.584	6.000		
10477	93190777	FILTRO DE ACEITE (ELEMENTO) HU820X CHEV COMBO-CORSA 1,7	ALSACIA	1.950	371	2.321	4.556	5.000		
11641	190986AF1041	FILTRO DE ACEITE W68/80	EMASA	1.390	264	1.654	3.248	3.500		
11640	1,10451E+11	FILTRO DE ACEITE W712/22	EMASA	1.090	207	1.297	2.547	3.000		
10478	O10010300	FILTRO DE ACEITE W719/15	BENLUB	1.597	303	1.900	3.731	3.900		
10479	FI-050	FILTRO DE AIRE C-2256 OPEL COMBO PICK UP/CORSA 10 CITY CORSA 1,4-1,6	ALSACIA	2.400	456	2.856	5.608	6.000		
10480	90486293	FILTRO DE AIRE C-2295 OPEL COMBO97-02 X17D 1,7/CORSA 97-03 X17D 1,7	ALSACIA	2.530	481	3.011	5.911	6.000		
11075	31922-17400-KR	FILTRO PETROLEO HYUNDAI ACCENT 1,5 DIESEL CRDI 3 CILINDROS 03-05	ALSACIA	4.900	931	5.831	11.449	12.000		
10481	O10010505	FILTRO PETROLEO MAQUINARIA PESADA P917/1X	BENLUB	1.176	223	1.399	2.748	5.000		
11021	16405-01T70	FILTRO PETROLEO SEDIMENTADOR WK850/1 NISSAN TERRANO D22 D25 01 AL	ALSACIA	1.403	267	1.670	3.278	4.000		
10482	O20010129	FILTRO PETROLEO WK 66 HK	BENLUB	1.471	279	1.750	3.437	4.500		
10483	O20010058	FILTRO PETROLEO WK 824/1	BENLUB	4.118	782	4.900	9.622	9.500		
11013	O10010457	FILTRO PETROLEO WK 917/1 NISSAN D21	ALSACIA	2.101	399	2.500	4.909	5.000		
11023	23300-64010	FILTRO PETROLEO WK 920 TOYOTA HILUX 85 L 89 3,0 2,8 MAZDA B250	ALSACIA	2.019	384	2.403	4.717	6.000		
10468	O10010350	FILTRO PETROLEO WK8019 HK/=  WK824/1	BENLUB	4.958	942	5.900	11.585	11.500		
11346	WK815/1	FILTRO PETROLEO WK815 KIA K2400 96/, ECODIESEL, FRONTIER, PREGIO 2001-	BENLUB	2.513	477	2.990	5.872	6.000		
11631		FILTRO PETROLEO WK824/1 HYUNDAI H1 08-09 D4BH 25 DIESEL/TUCSON 20 CRDI ( WK8019 )	BENLUB	4.538	862	5.400	10.603	11.500		
10484	93891769	FILTRO PETROLEO WK832 CHEV CORSA COMBO 97-02 X17D 1,7/FIAT FIORINO	ALSACIA	3.290	625	3.915	7.687	8.000		
11033	OK710-23-570	FILTRO PETROLEO WK842/1 KIA K3500	ALSACIA	1.737	330	2.067	4.059	4.500		
11077	31922-26910	FILTRO PETROLEO WK842/2 HYUNDAI ACCENT MATRIZ 01 05 D3EA 1,5	ALSACIA	4.200	798	4.998	9.813	10.000		
10485	O20010052	FILTRO PETROLEO WK850/1 NISSAN TERRANO D22 YD25DD D-22	BENLUB	4.193	797	4.990	9.797	9.500		
11630		FILTRO PETROLEO WK917/1 MITSUBISHI CANTER 86-96 4D31/KIA K2400 90-96	BENLUB	2.353	447	2.800	5.498	5.500		
11103	23300-64010	FILTRO PETROLEO WK920 TY HILUX 85 L-89 3L 2,8L MAZDA B250	ALSACIA	2.018	383	2.401	4.715	5.000		
11078	31973-44100	FILTRO PETROLEO WK920/1 H100 PORTER H1 GALLOPER DIESEL ASIA TOPIC BESTA	ALSACIA	3.529	671	4.200	8.246	8.000		
11101	O2-0010064	FILTRO PETROLEO WK920/3 MAZDA B2500 97-99 WL 25L DIESEL	BENLUB	2.513	477	2.990	5.872	6.000		
10486	O20010067	FILTRO PETROLEO WK932/80 SECUNDARIO NS TERRANO D22 01/01-02 TD25T 	BENLUB	3.782	719	4.501	8.837	8.500		
11030	16405-02N10	FILTRO PETROLEO WK932/80 SECUNDARIO NS TERRANO D22 01/01-02 TD25T 	ALSACIA	1.705	324	2.029	3.984	4.500		
11019	16403-7F40A	FILTRO PETROLEO WK940/22 PRIMARIO NISSAN NAVARA 08-YD25DD 2,5 DIESEL	ALSACIA	2.134	405	2.539	4.986	5.500		
11076	31922-2B900	FILTRO PETTROLEO WK824/3 HYUNDAI SANTA FE 06-09 2,22 CRDI ACENT 06-09	ALSACIA	4.700	893	5.593	10.982	11.000		
11159		FILTRO POLEN CU-1919 TOYOTA YARIS, HILUX KUN35 2012/	BENLUB	3.277	623	3.900	7.657	7.500		
11266	O152705	FLASHER 12V 12V 3 PUNTAS	REP AUSTRAL	694	132	826	1.622	2.000		
10487	O152703	FLASHER 12V 2 PINES	REP AUSTRAL	693	132	825	1.619	2.000		
10488	TA-031-FG710	FLASHER 12V 3 PINES TOYOTA 1,6 DX	IMBRA	2.300	437	2.737	5.374	6.000		
10944	801	FLASHER 2P 12V	BRM	425	81	506	993	2.000		
10943	802	FLASHER 3P 12V GRANDE	BRM	425	81	506	993	2.000		
10938	O9024	FLASHER DEAWOO 3P 3/6 X 21W	BRM	1.990	378	2.368	4.650	4.500		
10489	2130164	FLASHER DESTELLADOR TERMICO 11420	REP AUSTRAL	1.226	233	1.459	2.865	2.800		
10490	O152707	FLASHER ELECTRONICO 12V 20 AMP 2 PINES	REP AUSTRAL	2.164	411	2.575	5.056	4.950		
10491	O152706	FLASHER ELECTRONICO 12V 20 AMP 3 PINES	REP AUSTRAL	1.690	321	2.011	3.949	4.000		
10950	710	FLASHER ELECTRONICO 3P 12V	BRM	2.280	433	2.713	5.327	5.500		
10492	2120107	FLASHER KIA-BESTA	REP AUSTRAL	929	177	1.106	2.171	3.000		
10493	2120106	FLASHER LUV SUZUKI	REP AUSTRAL	922	175	1.097	2.154	3.000		
10951	12949	FLASHER NISSAN V 16	BRM	2.200	418	2.618	5.140	5.000		
10494	2130114	FLASHER TERMOMECANICO IM-11423	REP AUSTRAL	1.629	310	1.939	3.806	4.000		
11642	19BG66	FLTRO BENCINA WK66	EMASA	1.582	301	1.883	3.696	4.500		
11490	O182815	FOCO FAENERO RECTANGULAR 12LED 36W	REP AUSTRAL	10.357	1.968	12.325	24.200	24.000		
10495	O190207	FOCO NEBLINERO AMARILLO 	REP AUSTRAL	3.895	740	4.635	9.101	10.000		
10496	O190115	FOCO NEBLINERO BLANCO PAR	REP AUSTRAL	3.408	648	4.056	7.963	10.000		
10497	O190178	FOCO NEBLINERO BLANCO PAR	REP AUSTRAL	3.794	721	4.515	8.865	10.000		
10498	O190121	FOCO NEBLINERO BLANCO UNIDAD	REP AUSTRAL	4.676	888	5.564	10.926	12.000		
10499	NI771	FUELLE AMORTIGUADOR TRASERO NISSAN V16 TODOS	V TAPIA	1.650	314	1.964	3.855	4.000		
10500	F075	FUELLE DIRECCION CHEEV CORSA	V TAPIA	1.380	262	1.642	3.224	4.000		
10501	JF022	FUELLE DIRECCION MECANICO NISSAN SENTRA	V TAPIA	1.380	262	1.642	3.224	4.000		
10502	JF065	FUELLE DIRECCION TY TERCEL BARRA ANCHA	V TAPIA	1.380	262	1.642	3.224	4.000		
10503	JF065	FUELLE DIRECCION TY TERCEL BARRA ANGOSTA	V TAPIA	1.380	262	1.642	3.224	4.000		
10504	JF014	FUELLE HOMOCINETICA LADO CAJA CHV MONZA/CAVALIER	V TAPIA	1.380	262	1.642	3.224	4.000		
10505	F080	FUELLE HOMOCINETICA NISSAN TIDA	V TAPIA	1.350	257	1.607	3.154	3.500		
10506	JF036	FUELLE HOMOCINETICA TY TERCEL 	V TAPIA	1.380	262	1.642	3.224	4.000		
10507	JF010	FUELLE HOMOCINTICA DER IZQ NISSAN V16	V TAPIA	1.380	262	1.642	3.224	4.000		
10508	JF046	FUELLE LADO CAJA HY ACCENT//KIA SEPHIA/YARIS/DEAWOOD/AVELLA	V TAPIA	1.380	262	1.642	3.224	4.000		
10509	F0344	FUELLE LADO CAJA TY COROLLA TIW CAM	V TAPIA	1.380	262	1.642	3.224	4.000		
10510	JF077	FUELLE LADO CAJA TY YARIS	V TAPIA	1.380	262	1.642	3.224	4.000		
10511	JF025	FUELLE MORTIGUADOR DELANTERO V16	V TAPIA	1.650	314	1.964	3.855	4.000		
10512	JF035	FUELLE TOYOTA TERCEL LADO CAJA	V TAPIA	1.380	262	1.642	3.224	4.000		
10513	O152906	FUSIBBLE CUÑO 25 AMP	REP AUSTRAL	38	7	45	89	100		
11589	O156840	FUSIBLE 100 AMP AZUL HEMBRA 1008	REP AUSTRAL	637	121	758	1.488	1.800		
10514	O152417	FUSIBLE 100AMP TIPO SF32VDC AZUL HEMBRA	REP AUSTRAL	429	82	511	1.002	1.000		
10515	O152420	FUSIBLE 20 AMP TIPO SL 48MM BLANCO	REP AUSTRAL	303	58	361	708	900		
11583	O152411	FUSIBLE 30 AMP TIPO SF32VCD ROSADO HEMBRA	REP AUSTRAL	365	69	434	853	1.000		
10516	O152419	FUSIBLE 30 AMP TIPO SL 48MM ROSADO	REP AUSTRAL	303	58	361	708	900		
10517	CH-009-S1041640	FUSIBLE 40 AMP NISSAN TA24 CS138054-13805	IMBRA	210	40	250	491	900		
11584	O152412	FUSIBLE 40 AMP TIPO SF32VCD VERDE HEMBRA	REP AUSTRAL	365	69	434	853	1.000		
10518	O152421	FUSIBLE 40 AMP TIPO SL 48MM VERDE	REP AUSTRAL	303	58	361	708	900		
11586	O156834	FUSIBLE 50 AMP ROJO HEMBRE 1008	REP AUSTRAL	669	127	796	1.563	1.800		
10519	O152422	FUSIBLE 50 AMP TIPO SL 48MM ROJO	REP AUSTRAL	303	58	361	708	900		
11587	O156835	FUSIBLE 60 AMP AMARILLO HEMBRA 1008	REP AUSTRAL	704	134	838	1.645	1.800		
11585	O152415	FUSIBLE 70 AMP TIPO SF32VDC CAFÉ HEMBRA	REP AUSTRAL	365	69	434	853	1.000		
11588	O156836	FUSIBLE 80 AMP NEGRO HEMBRA 1008	REP AUSTRAL	740	141	881	1.729	1.800		
10520	O156953	FUSIBLE CONECTOR AZUL 60 AMP - 1005	REP AUSTRAL	487	93	580	1.138	1.300		
10521	O156950	FUSIBLE CONECTOR VERDE 30 AMP -450	REP AUSTRAL	487	93	580	1.138	1.300		
10522	O152903	FUSIBLE CUÑO 10 AMP	REP AUSTRAL	37	7	44	86	100		
11105	O50010163	FUSIBLE CUÑO 10 AMP ROJO	BENLUB	50	10	60	117	100		
11217	RF26	FUSIBLE CUÑO 10 AMP ROJO	MERCOCHILE	28	5	33	65	100		
11447	1010	FUSIBLE CUÑO 10A ROJO	BRM	29	6	35	68	100		
10523	4164	FUSIBLE CUÑO 15 AMP AZUL	BENLUB	42	8	50	98	100		
10960	1015	FUSIBLE CUÑO 15 AMP AZUL	BRM	29	6	35	68	100		
11218	RF27	FUSIBLE CUÑO 15 AMP AZUL	MERCOCHILE	28	5	33	65	100		
11448	1015	FUSIBLE CUÑO 15A AZUL	BRM	29	6	35	68	100		
10524	O152905	FUSIBLE CUÑO 20 AMP	REP AUSTRAL	38	7	45	89	100		
10525	O50010165	FUSIBLE CUÑO 20 AMP	BENLUB	46	9	55	107	100		
10959	1020	FUSIBLE CUÑO 20 AMP AMARILLO	BRM	29	6	35	68	100		
11450	1025	FUSIBLE CUÑO 25A 10-25 TRANSPARENTE	BRM	29	6	35	68	100		
11084	TA-024-A19230	FUSIBLE CUÑO 30 AMP 	IMBRA	35	7	42	82	100		
11319	RF-30	FUSIBLE CUÑO 30A	MERCOCHILE	28	5	33	65	100		
11451	1030	FUSIBLE CUÑO 30A 10-30 VERDE	BRM	29	6	35	68	100		
10526	O152897	FUSIBLE CUÑO 35 AMP	REP AUSTRAL	38	7	45	89	100		
10527	O152898	FUSIBLE CUÑO 40 AMP	REP AUSTRAL	36	7	43	84	100		
11514	RF8	FUSIBLE CUÑO 5A	MERCOCHILE	28	5	33	65	100		
10528	O152902	FUSIBLE CUÑO 7,5 AMP	REP AUSTRAL	34	6	40	79	100		
10529	O152903	FUSIBLE DE CUÑO 10 AMP	REP AUSTRAL	36	7	43	84	100		
10530	O152904	FUSIBLE DE CUÑO 15 AMP	REP AUSTRAL	36	7	43	84	100		
10531	O152905	FUSIBLE DE CUÑO 20 AMP	REP AUSTRAL	36	7	43	84	100		
10532	O152907	FUSIBLE DE CUÑO 30 AMP	REP AUSTRAL	38	7	45	89	100		
10533	O153003	FUSIBLE DE LOZA 16 AMP	REP AUSTRAL	29	6	35	68	100		
10534	O153005	FUSIBLE DE LOZA 25 AMP	REP AUSTRAL	38	7	45	89	100		
10535	O153002	FUSIBLE DE LOZA 8 AMP	REP AUSTRAL	29	6	35	68	100		
10536	O153102	FUSIBLE DE VIDRIO 10 AMP	REP AUSTRAL	34	6	40	79	100		
10537	O153103	FUSIBLE DE VIDRIO 15 AMP	REP AUSTRAL	32	6	38	75	100		
10538	O153104	FUSIBLE DE VIDRIO 20 AMP	REP AUSTRAL	34	6	40	79	100		
10539	O153101	FUSIBLE DE VIDRIO 5 AMP	REP AUSTRAL	38	7	45	89	100		
11561	O157004	FUSIBLE ENCHUFE AMARILLO 60 AMP	REP AUSTRAL	600	114	714	1.402	1.500		
11562	O157005	FUSIBLE ENCHUFE NEGRO 80 AMP 1006	REP AUSTRAL	600	114	714	1.402	1.500		
11560	O157003	FUSIBLE ENCHUFE ROJO 50 AMP 1006	REP AUSTRAL	600	114	714	1.402	1.500		
11455	13100	FUSIBLE FLM 100A 13-100 AZUL	BRM	210	40	250	491	900		
11452	1320	FUSIBLE FLM 20A 13-20 BLANCO	BRM	210	40	250	491	900		
11453	1360	FUSIBLE FLM 60A 13-60 AMARILLO	BRM	210	40	250	491	900		
11456	1370	FUSIBLE FLM 70A 13-70 CAFÉ	BRM	210	40	250	491	900		
11505	RF69	FUSIBLE HEMBRA 100A AZUL	MERCOCHILE	209	40	249	488	900		
11506	RF48	FUSIBLE HEMBRA 30A ROSADO	MERCOCHILE	209	40	249	488	900		
11503	RF60	FUSIBLE HEMBRA 40A VERDE 	MERCOCHILE	209	40	249	488	900		
11507	RF76	FUSIBLE HEMBRA 50A ROJO	MERCOCHILE	209	40	249	488	900		
11508	RF66	FUSIBLE HEMBRA 60A AMARILLO	MERCOCHILE	209	40	249	488	900		
11504	RF68	FUSIBLE HEMBRA 80A NEGRO	MERCOCHILE	209	40	249	488	900		
11088	3020	FUSIBLE LOZA 20 AMP	BRM	24	5	29	56	100		
11082	CH-009-S1034125	FUSIBLE LOZA 25 AMP	IMBRA	21	4	25	49	100		
11510	RF19	FUSIBLE LOZA 25A	MERCOCHILE	28	5	33	65	100		
11509	RF20	FUSIBLE LOZA 30A	MERCOCHILE	28	5	33	65	100		
11511	RF9	FUSIBLE LOZA 8A	MERCOCHILE	28	5	33	65	100		
11214	RF63	FUSIBLE MACHO 40AMP VERDE	MERCOCHILE	209	40	249	488	900		
11213	RF77	FUSIBLE MACHO 50 AMP ROJO	MERCOCHILE	209	40	249	488	900		
11215	RF73	FUSIBLE MACHO 60 AMP AMARILLO	MERCOCHILE	209	40	249	488	900		
11216	RF70	FUSIBLE MACHO 80 AMP NEGRO EMM565-80	MERCOCHILE	209	40	249	488	900		
11563	O157006	FUSIBLE MACHO AZUL 100 AMP 1006	REP AUSTRAL	600	114	714	1.402	1.500		
11358	O157105	FUSIBLE MACHO NEGRO 80 AMP	REP AUSTRAL	740	141	881	1.729	1.900		
11090	1230	FUSIBLE MAXI 30 AMP	BRM	290	55	345	678	1.000		
11519	RF21	FUSIBLE MINI 10A	MERCOCHILE	28	5	33	65	100		
11512	RF22	FUSIBLE MINI 15A	MERCOCHILE	28	5	33	65	100		
11089	1120	FUSIBLE MINI 20 AMP  	BRM	29	6	35	68	100		
10540	O152401	FUSIBLE MINI 20 AMP HEMBRA	REP AUSTRAL	408	78	486	953	1.000		
11449	1120	FUSIBLE MINI 20A 11-20	BRM	29	6	35	68	100		
10958	1125	FUSIBLE MINI 25 AMP	BRM	29	6	35	68	100		
11513	RF24	FUSIBLE MINI 25A	MERCOCHILE	28	5	33	65	100		
10957	1130	FUSIBLE MINI 30 AMP  	BRM	29	6	35	68	100		
10541	O152402	FUSIBLE MINI 30 AMP ROSADO HEMBRA	REP AUSTRAL	408	78	486	953	1.000		
10542	O152403	FUSIBLE MINI 40 AMP VERDE HEMBRA	REP AUSTRAL	408	78	486	953	1.000		
10543	O152404	FUSIBLE MINI 50 AMP ROJO HEMBRA	REP AUSTRAL	408	78	486	953	1.000		
10544	O152405	FUSIBLE MINI 60 AMP AMARILLO HEMBRA	REP AUSTRAL	408	78	486	953	1.000		
10545	O152406	FUSIBLE MINI 70 AMP CAFÉ HEMBRA	REP AUSTRAL	365	69	434	853	1.000		
10546	O152407	FUSIBLE MINI 80 AMP NEGRO HEMBRA	REP AUSTRAL	315	60	375	736	1.000		
10547	O50010109	FUSIBLE MINI CUÑO	BENLUB	50	10	60	117	100		
10548	O152910	FUSIBLE MINI CUÑO 10 AMP	REP AUSTRAL	38	7	45	89	100		
10549	O152911	FUSIBLE MINI CUÑO 15 AMP	REP AUSTRAL	32	6	38	75	100		
10550	O152917	FUSIBLE MINI CUÑO 25 AMP	REP AUSTRAL	32	6	38	75	100		
10551	O152912	FUSIBLE MINI DE CUÑO 20 AMP	REP AUSTRAL	38	7	45	89	100		
10552	O150116	FUSIBLE TIPO TOYOTA 10 AMP	REP AUSTRAL	80	15	95	187	500		
10553	O150117	FUSIBLE TIPO TOYOTA 15 AMP	REP AUSTRAL	80	15	95	187	500		
10554	O150118	FUSIBLE TIPO TOYOTA 20 AMP	REP AUSTRAL	80	15	95	187	500		
10555	O150119	FUSIBLE TIPO TOYOTA 25 AMP	REP AUSTRAL	80	15	95	187	500		
10556	O150115	FUSIBLE TIPO TOYOTA 30 AMP	REP AUSTRAL	80	15	95	187	500		
10557	O150114	FUSIBLE TIPO TOYOTA 7,5 AMP	REP AUSTRAL	80	15	95	187	500		
11332	O156839	FUSIBLE VERDE 30 AMP CON GANCHO	REP AUSTRAL	669	127	796	1.563	1.500		
11299	RF-33	FUSIBLE VIDRIO 15A	MERCOCHILE	28	5	33	65	100		
10558	CHL015	GOMA BANDEJA CHEV LUV	V TAPIA	380	72	452	888	1.000		
10559	TY1959	GOMA BARRA 22MM TY HILUX	V TAPIA	360	68	428	841	1.500		
10560	CHL021	GOMA BARRA CHEV LUB 89	V TAPIA	500	95	595	1.168	1.500		
10561	CHL020A	GOMA BARRA DIRECCION CHEVETTE	V TAPIA	550	105	655	1.285	1.500		
10562	MO021	GOMA BARRA DIRECCION CHEVETTE CHICA	V TAPIA	530	101	631	1.238	1.500		
10563	HY660	GOMA BARRA ESTABILIZADORA HY ACCENT	V TAPIA	300	57	357	701	1.000		
10564	NI226	GOMA BARRA ESTABILIZADORA NISSAN D21	V TAPIA	250	48	298	584	900		
10565	HY624	GOMA BARRA HY H100	V TAPIA	265	50	315	619	1.000		
10566	HY674	GOMA BARRA HY NEW ACCENT	V TAPIA	450	86	536	1.051	1.500		
10567	NI225	GOMA BARRA NISSAN TERRANO 	V TAPIA	600	114	714	1.402	1.500		
10568	TY1959	GOMA BARRA TY HILUX 20MM	V TAPIA	360	68	428	841	1.500		
10569	TY1959	GOMA BARRA TY HILUX 24MM	V TAPIA	360	68	428	841	1.500		
10570	C016	GOMA CARDAN TY HILUX	V TAPIA	2.280	433	2.713	5.327	6.000		
10571	HY625	GOMA HOMOCINETICA HY H100	V TAPIA	230	44	274	537	900		
10572	CHL017	GOMA MEDIALUNA TAPA DE VALVULA	V TAPIA	250	48	298	584	900		
10573	MO315	GOMA PAQUETE RESORTE DELANTERO OPEL CORSA	V TAPIA	1.600	304	1.904	3.738	4.500		
10574	CHL016	GOMA PUNTA PERNO CHEV LUV	V TAPIA	100	19	119	234	500		
10575	NI719	GOMA SOPORTE BANDEJA NISSAN V16	V TAPIA	1.890	359	2.249	4.416	4.500		
10576	HY670	GOMA TENSORA HY H1 	V TAPIA	450	86	536	1.051	1.300		
10577	HY626	GOMAS TRASERAS H100 BENCINERA	V TAPIA	440	84	524	1.028	1.500		
10578	NI771	GOMAS TRASERAS NISSAN D21	V TAPIA	460	87	547	1.075	1.500		
11192		GRASA ROJA LUBRAX	BENLUB	1.336	254	1.590	3.122	2.800		
10579		GRASA VALRED 250GR	RODACAR	1.135	216	1.351	2.652	2.500		
10580	8-94213-832-0	GUIA CADENA CHV LUV G200Z  2,0 82	ALSACIA	3.460	657	4.117	8.084	9.000		
10581	8-94201-962-2	GUIA CADENA CURVA CHV LUV G161Z 1,6-G180Z 1,8	ALSACIA	4.310	819	5.129	10.070	9.900		
11079	22114-21000	GUIA VALVULA ADMISIN 1,3 1,5 EXCEL	ALSACIA	1.150	219	1.369	2.687	3.500		
10582	8-94208-762-0	GUIA VALVULA ADMISION CHEV LUV TODAS 76-98 	ALSACIA	870	165	1.035	2.033	2.500		
11080	MD-050523	GUIA VALVULA ADMISION HYUNDAI H100 BENCINERO H100 DIESEL MOTOR	ALSACIA	1.150	219	1.369	2.687	3.500		
11081	22114-33911	GUIA VALVULA ADMISION HYUNDAI SONATA TODOS ELANTRA	ALSACIA	1.070	203	1.273	2.500	3.000		
11108	MD-016445	GUIA VALVULA ESCAPE MITSUBISHI L 100 4G13-4G15	ALSACIA	900	171	1.071	2.103	2.500		
11107	22115-21000	GUIA VALVULAS ESCAPE HYUNDAI EXCELL  1,3-1,5 	ALSACIA	1.000	190	1.190	2.337	2.500		
11150	 	HUINCHA AISLADORA  5MTS	BENLUB	126	24	150	294	400		
10583	O810139	HUINCHA AISLADORA VINILICA 3M 18MM 5 MTS	REP AUSTRAL	357	68	425	834	800		
10584	O154613	INTERRUPTOR 3 POSICIONES C/LUZ	REP AUSTRAL	496	94	590	1.159	1.600		
10585	O154632	INTERRUPTOR 3 POSICIONES TECLA C/LUZ	REP AUSTRAL	1.054	200	1.254	2.463	2.500		
10586	2130159	INTERRUPTOR USO GENERAL IM-11182	REP AUSTRAL	2.231	424	2.655	5.213	4.900		
10587	58305-25A00	JUEGO BALATAS DE FRENO HY ACCENT PRIME 99-05 TRASERAS	ALSACIA	7.640	1.452	9.092	17.851	19.000		
10588	589	JUEGO BALATAS DE FRENO TY HILUX YN106 89-92 RN106 93-97 RZN168	ALSACIA	9.540	1.813	11.353	22.291	23.000		
11109	LH--15	JUEGO BALATAS FRENO HYUNDAI ACCENT 06	ALSACIA	10.590	2.012	12.602	24.744	24.000		
11110	58305-22A01	JUEGO BALATAS FRENO HYUNDAI ACCENT 94-99	ALSACIA	9.580	1.820	11.400	22.384	22.000		
11111	58305-25A00	JUEGO BALATAS FRENO HYUNDAI ACCENT PRIME 99-05 TRASERAS	ALSACIA	9.360	1.778	11.138	21.870	22.000		
11112	58305-2HA00	JUEGO BALATAS FRENO HYUNDAI ELANTRA 07-09	ALSACIA	11.040	2.098	13.138	25.795	26.000		
11113	58305-28A00	JUEGO BALATAS FRENO HYUNDAI ELANTRA 93-00	ALSACIA	9.350	1.777	11.127	21.847	22.000		
11114	58305-44A00	JUEGO BALATAS FRENO HYUNDAI H100 96-03 PORTER 96-98 SSANGYONG	ALSACIA	12.680	2.409	15.089	29.627	29.000		
10589	O341001	JUEGO DE LLAVES PUNTA Y CORONA 8 PIEZAS	REP AUSTRAL	3.819	726	4.545	8.923	9.500		
11115	20910-42A00	JUEGO EMPAQUETADURA MOTOR H100 PORTER DIESEL 4DBX A/B	ALSACIA	16.810	3.194	20.004	39.277	39.000		
10590	O004177	JUEGO EMPAQUETADURA MOTOR HY ACCENT 91/ 1,5	REFAX	11.220	2.132	13.352	26.216	27.000		
11120	20910-26L00-CH	JUEGO EMPAQUETADURA MOTOR HYUNDAI ACCENT - RIO 1,4 06-11 G4EE	ALSACIA	17.980	3.416	21.396	42.011	41.000		
11116	20910-26F10-TW	JUEGO EMPAQUETADURA MOTOR HYUNDAI ACCENT 03-06 ELANTRA 01-07	ALSACIA	21.770	4.136	25.906	50.866	49.000		
11117	20910-22N10-CH	JUEGO EMPAQUETADURA MOTOR HYUNDAI ACCENT 1,5 EMP CULATA	ALSACIA	18.430	3.502	21.932	43.062	42.000		
11119	20910-22N10-CH	JUEGO EMPAQUETADURA MOTOR HYUNDAI ACCENT 1,5 SOHC TODOS 94-99	ALSACIA	18.280	3.473	21.753	42.712	42.000		
11118	20910-26C01	JUEGO EMPAQUETADURA MOTOR HYUNDAI ACCENT 99-03 G4EC 1,5L DOHC 1,6	ALSACIA	13.000	2.470	15.470	30.375	30.000		
